Code_postal;Libelle_acheminement
33390;CARS
33540;CASTELMORON D ALBRET
33480;CASTELNAU DE MEDOC
33620;CAVIGNAC
33113;CAZALIS
33760;CESSAC
33610;CESTAS GAZINET
33230;CHAMADELLE
33250;CISSAC MEDOC
33920;CIVRAC DE BLAYE
33540;COIRAC
33760;COURPIAC
33580;COURS DE MONSEGUR
33690;COURS LES BAINS
33670;CREON
33670;CURSAN
33420;DAIGNAC
33230;LES EGLISOTTES ET CHALAURES
33220;EYNESSE
33390;EYRANS
33370;FARGUES ST HILAIRE
33430;GAJAC
33710;GAURIAC
33240;GAURIAGUET
33190;GIRONDE SUR DROPT
33690;GRIGNOLS
33640;ISLE ST GEORGES
33138;LANTON
33790;LISTRAC DE DUREZE
33290;LUDON MEDOC
33760;LUGASSON
33570;LUSSAC
33230;MARANSIN
33220;MARGUERON
33690;MARIONS
33790;MASSUGAS
33540;MAURIAC
33350;MOULIETS ET VILLEMARTIN
33990;NAUJAC SUR MER
33500;NEAC
33113;ORIGNE
33230;LES PEINTURES
33790;PELLEGRUE
33570;PETIT PALAIS ET CORNEMPS
33660;PORCHERES
33710;PUGNAC LAFOSSE
33580;LE PUY
33860;REIGNAC
33190;LA REOLE
33760;ROMAGNE
33420;ST AUBIN DE BRANNE
33820;ST CAPRAIS DE BLAYE
33880;ST CAPRAIS DE BORDEAUX
33920;ST CHRISTOLY DE BLAYE
33910;ST CIERS D ABZAC
33330;ST ETIENNE DE LISSE
33190;ST EXUPERY
33580;ST FERME
33220;STE FOY LA GRANDE
33240;ST GENES DE FRONSAC
33490;ST GERMAIN DE GRAVE
33340;ST GERMAIN D ESTEUIL
33113;ST LEGER DE BALSON
33670;ST LEON
33440;ST LOUIS DE MONTFERRAND
33540;ST MARTIN DE LERM
33126;ST MICHEL DE FRONSAC
33210;ST PIERRE DE MONS
33390;ST SEURIN DE CURSAC
33660;ST SEURIN SUR L ISLE
33330;ST SULPICE DE FALEYRENS
33540;ST SULPICE DE POMMIERS
33450;ST SULPICE ET CAMEYRAC
33350;STE TERRE
33710;ST TROJAN
33920;ST VIVIEN DE BLAYE
33590;ST VIVIEN DE MEDOC
33350;LES SALLES DE CASTILLON
33680;SAUMOS
33670;LA SAUVE
33430;SAUVIAC
33690;SILLAS
33710;TAURIAC
33260;LA TESTE DE BUCH
33870;VAYRES
33490;VERDELAIS
33123;LE VERDON SUR MER
33330;VIGNONET
33730;VILLANDRAUT
33550;VILLENAVE DE RIONS
33370;YVRAC
34230;ADISSAN
34300;AGDE
34190;AGONES
34210;AIGNE
34210;AIGUES VIVES
77440;TANCROU
77400;THORIGNY SUR MARNE
77163;TIGEAUX
77220;TOURNAN EN BRIE
77440;TROCY EN MULTIEN
77760;URY
77370;VANVILLE
77141;VAUDOY EN BRIE
77230;VILLENEUVE SOUS DAMMARTIN
77130;VILLE ST JACQUES
77410;VILLEVAUDE
77410;VILLEVAUDE MONTJAY LA TOUR
77190;VILLIERS EN BIERE
77560;VILLIERS ST GEORGES
77940;VOULX
77870;VULAINES SUR SEINE
78113;ADAINVILLE
78580;LES ALLUETS LE ROI
78410;AUBERGENVILLE ELISABETHVILLE
78126;AULNAY SUR MAULDRE
78870;BAILLY
78650;BEYNES LA MALADRERIE
78930;BOINVILLE EN MANTOIS
78200;BOISSY MAUVOISIN
78410;BOUAFLE
78420;CARRIERES SUR SEINE
78720;CERNAY LA VILLE
78113;CONDE SUR VESGRE
78700;CONFLANS STE HONORINE
78270;CRAVENT
78111;DAMMARTIN EN SERVE
78440;DROCOURT
78125;EMANCE
78790;FLINS NEUVE EGLISE
78490;GALLUIS
78490;GAMBAISEUIL
78270;GOMMECOURT
78930;GOUSSONVILLE
78490;GROSROUVRE
78520;GUERNES
78280;GUYANCOURT
78280;GUYANCOURT BOUVIERS
78280;GUYANCOURT VILLAROY
78250;HARDRICOURT
78790;HARGEVILLE
78580;HERBEVILLE
78800;HOUILLES
78760;JOUARS PONTCHARTRAIN
78440;LAINVILLE EN VEXIN
78320;LE MESNIL ST DENIS
78980;MONDREVILLE
78180;MONTIGNY LE BRETONNEUX
78270;MOUSSEAUX SUR SEINE
78590;NOISY LE ROI
78910;ORGERUS
78910;ORVILLIERS
78910;OSMOY
78230;LE PECQ
78370;PLAISIR
78125;RAIZEUX
78730;ROCHEFORT EN YVELINES
78125;ST HILARION
78730;STE MESME
78860;ST NOM LA BRETECHE
78650;SAULX MARCHAIS
78200;SOINDRES
78980;LE TERTRE ST DENIS
78250;TESSANCOURT SUR AUBETTE
78510;TRIEL SUR SEINE L HAUTIL
78000;VERSAILLES
78770;VILLIERS LE MAHIEU
78640;VILLIERS ST FREDERIC
79150;ARGENTONAY BOESSE
79300;ARGENTONAY LA CHAPELLE GAUDIN
79110;LA BATAILLE
79360;BEAUVOIR SUR NIORT LA REVETIZON
79300;BOISME
79290;BOUILLE ST PAUL
79300;BRESSUIRE BEAULIEU SOUS BRESSUIRE
79300;BRESSUIRE CHAMBROUTET
79300;BRESSUIRE CLAZAY
79300;BRESSUIRE TERVES
79190;CAUNAY
79290;CERSAY ST PIERRE A CHAMP
79220;CHAMPDENIERS ST DENIS CHAMPEAUX
79200;LA CHAPELLE BERTRAND
79240;LA CHAPELLE ST ETIENNE
79700;MAULEON LA CHAPELLE LARGEAU
79700;MAULEON LE TEMPLE
79700;MAULEON ST AUBIN DE BAUBIGNE
79120;CHEY
79170;CHIZE AVAILLES SUR CHIZE
79420;CLAVE
79190;CLUSSAIS LA POMMERAIE
79800;LA COUARDE
79330;COULONGES THOUARSAIS
79110;FONTENILLE ST MARTIN ENTRAIGUES ST MARTIN D ENTRAIGUES
79110;GOURNAY LOIZE LOIZE
79220;LES GROSEILLERS
79600;IRAIS
67110;GUNDERSHOFFEN SCHIRLENHOF
67500;HAGUENAU MARIENTHAL
67117;HANDSCHUHEIM
67360;HEGENEY
67260;HERBITZHEIM
67230;HERBSHEIM
67850;HERRLISHEIM
67290;HINSBOURG
67320;HIRSCHLAND
67270;HOHFRANKENHEIM
67140;LE HOHWALD
67810;HOLTZHEIM
67270;HUTTENDORF
67250;INGOLSHEIM
67240;KALTENHOUSE
67230;KERTZFELD
67230;KOGENHEIM
67250;KUTZENHAUSEN OBERKUTZENHAUSEN
67630;LAUTERBOURG
67480;LEUTENHEIM
67270;LIXHAUSEN
67250;LOBSANN
67490;LUPSTEIN
67220;MAISONSGOUTTE
67340;MENCHHOFFEN
67190;MOLLKIRCH
67670;MOMMENHEIM
67350;MULHAUSEN
67130;NATZWILLER
67630;NEEWILLER PRES LAUTERBOURG
67350;NIEDERMODERN
67510;NIEDERSTEINBACH
67230;OBENHEIM
67660;BETSCHDORF REIMERSWILLER
67110;OBERBRONN
67203;OBERSCHAEFFOLSHEIM
67330;OBERSOULTZBACH
67700;OTTERSTHAL
67290;LA PETITE PIERRE
67430;RATZWILLER
67110;REICHSHOFFEN NEHWILLER
67440;REINHARDSMUNSTER
67440;REUTENBOURG
67320;REXINGEN
67160;RIEDSELTZ
67690;RITTERSHOFFEN
67480;ROESCHWOOG
67560;ROSHEIM
67170;ROTTELSHEIM
67480;ROUNTZENHEIM
67420;ST BLAISE LA ROCHE
67220;ST MAURICE
67140;ST PIERRE
67220;ST PIERRE BOIS HOHWARTH
67700;SAVERNE ZORNHOF
67470;SCHAFFHOUSE PRES SELTZ
67130;SCHIRMECK WACKENBACH
67240;SCHIRRHEIN
67390;SCHOENAU
67260;SCHOPPERTEN
67590;SCHWEIGHOUSE SUR MODER
67230;SERMERSHEIM
67770;SESSENHEIM
67130;SOLBACH
67250;SOULTZ SOUS FORETS
67000;STRASBOURG
67250;SURBOURG
67320;THAL DRULINGEN
67440;THAL MARMOUTIER ST GALL
67310;TRAENHEIM
67470;TRIMBACH
67370;TRUCHTERSHEIM BEHLENHEIM
67350;UHLWILLER NIEDERALTDORF
67170;WAHLENHEIM
67290;WEISLINGEN
67230;WESTHOUSE
67290;WIMMENAU
67110;WINDSTEIN JAEGERTHAL
67270;WINGERSHEIM LES QUATRE BANS GINGSHEIM
67130;WISCHES HERSBACH
67160;WISSEMBOURG WEILER
67230;WITTERNHEIM
67360;WOERTH
67120;WOLXHEIM
68210;AMMERTZWILLER
68210;BALSCHWILLER UEBERKUMEN
68870;BARTENHEIM
68870;BARTENHEIM BARTENHEIM LA CHAUSSEE
68210;BELLEMAGNY
68210;BERNWILLER
68600;BIESHEIM
68320;BISCHWIHR
68730;BLOTZHEIM
68540;BOLLWILLER
68650;LE BONHOMME
68290;BOURBACH LE HAUT
68380;BREITENBACH
68870;BRINCKHEIM
68440;BRUEBACH
68350;BRUNSTATT DIDENHEIM
54260;CHARENCY VEZIN
54470;CHAREY
54450;CHAZELLES SUR ALBE
54720;CHENIERES
54480;CIREY SUR VEZOUZE
54610;CLEMERY
54210;COYVILLER
54290;CREVECHAMPS
54300;CROISMARE
54470;DAMPVITOUX
54370;DEUXVILLE
54380;DIEULOUARD
54110;DOMBASLE SUR MEURTHE
54115;DOMMARIE EULMONT
54470;DOMMARTIN LA CHAUSSEE
54680;ERROUVILLE
54330;ETREVAL
54690;EULMONT
54540;FENNEVILLER
54570;FOUG
54930;FRAISNES EN SAINTOIS
54200;FRANCHEVILLE
54290;FROVILLE
54800;GONDRECOURT AIX
54330;GOVILLER
54380;GRISCOURT
54800;HANNONVILLE SUZEMONT
54860;HAUCOURT MOULAINE
54370;HENAMENIL
54300;HERIMENIL
54590;HUSSIGNY GODBRANGE
54200;JAILLON
54800;JARNY
54800;JARNY DROITAUMONT
54800;LABRY
54770;LAITRE SOUS AMANCE
54370;LANEUVEVILLE AUX BOIS
54760;LANFROICOURT
54950;LARONXE
54570;LAY ST REMY
54740;LEMAINVILLE
54610;LETRICOURT
54760;LEYR
54260;LONGUYON NOERS
54400;LONGWY
54710;LUDRES
54370;MAIXE
54290;MANGONVILLE
54385;MANONVILLE
54300;MARAINVILLER
54360;MONT SUR MEURTHE
54830;MORIVILLER
54370;MOUACOURT
54540;NEUFMAISONS
54450;OGEVILLER
54800;OLLEY
54330;OMELMONT
54540;PEXONNE
54540;PIERRE PERCEE
54620;PIERREPONT
54340;POMPEY
54700;PORT SUR SEILLE
54530;PRENY
54610;RAUCOURT
54370;RAVILLE SUR SANON
54430;REHON
54470;REMBERCOURT SUR MAD
54370;REMONCOURT
54360;ROMAIN
54290;ROVILLE DEVANT BAYON
54200;ROYAUMEIX
54470;ST BAUSSANT
54950;ST CLEMENT
54930;ST FIRMIN
54700;STE GENEVIEVE
54470;ST JULIEN LES GORZE
54560;SANCY
54300;SIONVILLER
54280;SORNEVILLE
54116;TANTONVILLE
54640;TUCQUEGNIEUX
54480;VAL ET CHATILLON
54115;VANDELEVILLE
54370;VAUCOURT
54330;VAUDEMONT
54120;VAXAINVILLE
54450;VEHO
54330;VEZELISE
54470;VIEVILLE EN HAYE
54380;VILLE AU VAL
54890;VILLECEY SUR MAD
54870;VILLERS LA CHEVRE
54260;VILLERS LE ROND
54760;VILLERS LES MOIVRONS
54330;VITREY
54260;VIVIERS SUR CHIERS
55130;ABAINVILLE
55400;ABAUCOURT HAUTECOURT
55170;ANCERVILLE
55300;APREMONT LA FORET ST AGNANT SOUS LES COTES
25680;CUBRY
25870;CUSSEY SUR L OGNON
25150;DAMBELIN MAMBOUHANS
25490;DAMPIERRE LES BOIS
25420;DAMPIERRE SUR LE DOUBS
25960;DELUZ
25440;ECHAY
25150;ECOT
25150;ECURCEY
25330;ETERNOZ REFRANCHE
25460;ETUPES
25410;FERRIERES LES BOIS
25390;FLANGEBOUCHE
25190;FLEUREY
25340;FONTENELLE MONTBY
25370;FOURCATIER ET MAISON NEUVE
25440;FOURG
25770;FRANOIS
25250;GEMONVAL
25250;GENEY
25190;GLERE MONTURSIN
25150;GOUX LES DAMBELIN
25390;FOURNETS LUISANS
25620;LE GRATTERIS
25580;GUYANS DURNES
25310;HERIMONCOURT
25620;L HOPITAL DU GROSBOIS
25370;LES HOPITAUX NEUFS
25110;HYEVRE PAROISSE
25250;L ISLE SUR LE DOUBS
25370;JOUGNE
25270;LABERGEMENT DU NAVOIS
25820;LAISSEY
25170;LANTENNE VERTIERE
25720;LARNOD
25440;LAVANS QUINGEY
25170;LAVERNAY
25110;LOMONT SUR CRETE
25380;LONGEVELLE LES RUSSEY
25330;LONGEVILLE
25650;LA LONGEVILLE
25390;LORAY
25360;MAGNY CHATELARD
25640;MARCHAUX
25210;LE MEMONT
25310;MESLIERES
25440;MESMAY
25480;MISEREY SALINES
25190;MONTANCY
25200;MONTBELIARD
25120;MONT DE VOUGNEY LE FRIOLAIS
25270;MONTMAHOUX
25500;MORTEAU
25170;LE MOUTHEROT
25920;MOUTHIER HAUTE PIERRE
25440;MYON
25360;NAISEY LES GRANGES
25330;NANS SOUS STE ANNE
25150;NEUCHATEL URTIERE
25580;LES PREMIERS SAPINS ATHOSE
25500;NOEL CERNEUX
25220;NOVILLARS
25290;ORNANS
25430;ORVE
25320;OSSELLE ROUTELLE
25520;OUHANS
25870;PALISE
25440;PAROY
25690;PASSONFONTAINE
25480;PIREY
25170;PLACEY
25470;LES PLAINS ET GRANDS ESSARTS
25160;LA PLANEE
25340;POMPIERRE SUR DOUBS
25110;PONT LES MOULINS
25115;POUILLEY LES VIGNES
25640;POULIGNEY LUSANS LUSANS
25550;PRESENTEVILLERS
25640;LE PUY
25440;QUINGEY
25170;RECOLOGNE
25240;RECULFOZ
25330;REUGNEY
25220;ROCHE LEZ BEAUPRE
25680;ROGNON
25680;ROMAIN
25410;ROSET FLUANS
25640;ROUGEMONTOT
25440;ROUHE
25370;ST ANTOINE
25300;STE COLOMBE
25340;ST GEORGES ARMONT
25630;STE SUZANNE
25430;SANCEY
25430;SANCEY SANCEY LE LONG
25290;SCEY MAISIERES
25770;SERRE LES SAPINS
25330;SILLEY AMANCEY
25310;THULAY
25340;UZELLE
34820;ASSAS
34360;ASSIGNAN
34220;BOISSET
34140;BOUZIGUES
34650;BRENAS
34190;BRISSAC
34160;BUZIGNARGUES
34480;CABREROLLES
34130;CANDILLARGUES
34160;CASTRIES
34490;CAUSSES ET VEYRAN
34370;CAZOULS LES BEZIERS
34390;COLOMBIERES SUR ORB
34440;COLOMBIERS
34190;FERRIERES LES VERRERIES
34510;FLORENSAC
34830;JACOU
34725;JONQUIERES
34990;JUVIGNAC
34800;LACOSTE
34150;LAGAMAS
34130;LANSARGUES
34190;LAROQUE
34270;LAURET
34270;LES MATELLES
34130;MAUGUIO
34110;MIREVAL
34310;MONTADY
34530;MONTAGNAC
34310;MONTELS
34000;MONTPELLIER
34070;MONTPELLIER
34150;MONTPEYROUX
34800;NEBIAN
34210;OUPIA
34250;PALAVAS LES FLOTS
34230;PAULHAN
34470;PEROLS
34360;PIERRERUE
34850;PINET
34560;POUSSAN
34310;QUARANTE
34520;LES RIVES
34650;ROMIGUIERES
34725;ST ANDRE DE SANGONIS
34190;ST BAUZILLE DE PUTOIS
34670;ST BRES
34270;STE CROIX DE QUINTILLARGUES
34390;ST JULIEN
34270;ST MATHIEU DE TREVIERS
34520;ST MAURICE NAVACELLES
34160;SUSSARGUES
34600;TAUSSAC LA BILLIERE
34260;LA TOUR SUR ORB
34270;LE TRIADOU
34520;LA VACQUERIE ST MARTIN CASTRIES
34450;VIAS
34110;VIC LA GARDIOLE
34390;VIEUSSAN
34750;VILLENEUVE LES MAGUELONE
34380;VIOLS LE FORT
35690;ACIGNE
35680;BAIS
35190;LA BAUSSAINE
35420;LA BAZOUGE DU DESERT
35330;BOVEL
35530;BRECE
35170;BRUZ PONT REAN
35260;CANCALE
35510;CESSON SEVIGNE
35500;CHAMPEAUX
35680;CHANCE
35360;LA CHAPELLE DU LOU DU LAC
35660;LA CHAPELLE DE BRAIN
35660;LA CHAPELLE DE BRAIN BRAIN SUR VILAINE
35590;LA CHAPELLE THOUARAULT
35410;CHATEAUGIRON
35490;CHAUVIGNE
35320;CREVIN
35290;LE CROUAIS
35390;LA DOMINELAIS
35210;DOMPIERRE DU CHEMIN
35450;DOURDAIN
35640;EANCE
35440;FEINS
35133;FLEURIGNE
35640;FORGES LA FORET
35300;FOUGERES
35290;GAEL
35580;GOVEN
35440;GUIPEL
35630;HEDE BAZOUGES
35590;L HERMITAGE
35120;HIREL
35750;IFFENDIC
35890;LAILLE
35360;LANDUJAN
35850;LANGAN
35270;LANRIGAN
35111;LILLEMER
79200;LAGEON
79100;LOUZY
79170;LUCHE SUR BRIOUX
79100;MAUZE THOUARSAIS RIGNE
79320;MONCOUTANT
79190;MONTALEMBERT
79140;MONTRAVERS
79000;NIORT SOUCHE
79000;NIORT STE PEZENNE
79250;NUEIL LES AUBIERS
79200;PARTHENAY
79330;PIERREFITTE
79140;LE PIN
79500;POUFFONDS
79210;PRIAIRES
79450;ST AUBIN LE CLOUD
79410;ST GELAIS
79340;ST GERMIER
79210;ST HILAIRE LA PALUD
79100;ST JEAN DE THOUARS
79600;ST JOUIN DE MARNES
79100;ST LEGER DE MONTBRUN
79600;ST LOUP LAMAIRE LAMAIRE
79400;ST MAIXENT L ECOLE
79230;ST MARTIN DE BERNEGOUE
79290;ST MARTIN DE SANZAY
79220;STE OUENNE
79160;ST POMPAIN
79100;STE RADEGONDE
79500;ST ROMANS LES MELLE
79330;ST VARENT
79400;SAIVRES
79200;SAURAIS
79130;SECONDIGNY
79800;SOUDAN
79800;SOUVIGNE
79100;TAIZE
79100;THOUARS
79340;VASLES
79420;VAUTEBIS
79310;VERRUYES
79170;LE VERT
79200;VIENNAY
79360;VILLIERS EN BOIS
79220;XAINTRAY
80100;ABBEVILLE
80210;ACHEUX EN VIMEU
80370;AGENVILLE
80500;ASSAINVILLERS
80560;AUCHONVILLERS
80140;AUMATRE
80640;AUMONT
80600;AUTHIEULE
80300;AUTHUILLE
80300;AVELUY
80480;BACOUEL SUR SELLE
80300;BAIZIEUX
80200;BARLEUX
80260;BAVELINCOURT
80170;BAYONVILLERS
80370;BEALCOURT
80260;BEAUCOURT SUR L HALLUE
80600;BEAUQUESNE
80630;BEAUVAL
80500;BECQUIGNY
80200;BELLOY EN SANTERRE
80270;BELLOY ST LEONARD
80140;BERMESNIL
80370;BERNAVILLE
80260;BERTANGLES
80140;BIENCOURT
80290;BLANGY SOUS POIX
80670;BONNEVILLE
80200;BOUCHAVESNES BERGEN
80910;BOUCHOIR
80310;BOURDON
80130;BOURSEVILLE
80440;BOVES
80470;BREILLY
80200;BRIE
80540;BRIQUEMESNIL FLOXICOURT
80132;BUIGNY L ABBE
80220;BUIGNY LES GAMACHES
80140;CANNESSIERES
80290;CAULIERES
80800;CAYEUX EN SANTERRE
80210;CHEPY
80170;CHILLY
80250;CHIRMONT
80200;CLERY SUR SOMME
80560;COLINCAMPS
80300;CONTALMAISON
80500;COURTEMANCHE
80400;CROIX MOLIGNEAUX
80800;DAOURS
80200;DEVISE
80620;DOMART EN PONTHIEU
80120;DOMINOIS
80140;DOUDELAINVILLE
80480;DURY
68210;BUETHWILLER
68530;BUHL
68520;BURNHAUPT LE HAUT
68490;CHALAMPE
68210;CHAVANNES SUR L ETANG
68290;DOLLEREN
68720;EGLINGEN
68210;ELBACH
68130;EMLINGEN
68720;ST BERNARD
68440;ESCHENTZWILLER
68640;FELDBACH
68540;FELDKIRCH
68470;FELLERING
68470;FELLERING WESSERLING
68740;FESSENHEIM
68480;FISLIS
68220;FOLGENSBOURG
68320;FORTSCHWIHR
68130;FRANKEN
68600;GEISWASSER
68210;GILDWILLER
68130;HAUSGAUEN
68210;HECKEN
68220;HEGENHEIM
68560;HEIMERSDORF
68600;HEITEREN
68420;HERRLISHEIM PRES COLMAR
68600;HETTENSCHLAG
68140;HOHROD
68320;PORTE DU RIED HOLTZWIHR
68180;HORBOURG WIHR
68110;ILLZACH
68240;KAYSERSBERG VIGNOBLE KIENTZHEIM
68610;LAUTENBACH SCHWEIGHOUSE
68610;LAUTENBACHZELL SENGERN
68210;VALDIEU LUTRAN VALDIEU
68480;LUTTER
68210;MERTZEN
68470;MITZACH
68480;MOERNACH
68470;MOLLAU
68580;MOOSLARGUE
68380;MUHLBACH SUR MUNSTER
68200;MULHOUSE
68320;MUNTZENHEIM
68250;MUNWILLER
68740;NAMBSHEIM
68130;OBERMORSCHWILLER
68600;OBERSAASHEIM
68480;OLTINGUE
68500;ORSCHWIHR
68150;OSTHEIM
68490;OTTMARSHEIM
68490;PETIT LANDAU
68470;RANSPACH
68730;RANSPACH LE BAS
68510;RANTZWILLER
68210;RETZWILLER
68290;RIMBACH PRES MASEVAUX
68340;RIQUEWIHR
68800;RODEREN
68590;RORSCHWIHR
68740;RUMERSHEIM LE HAUT
68160;STE CROIX AUX MINES
68590;ST HIPPOLYTE
68160;STE MARIE AUX MINES
68390;SAUSHEIM
68130;SCHWOBEN
68140;STOSSWIHR
68720;TAGOLSHEIM
68800;THANN
68590;THANNENKIRCH
68580;UEBERSTRASS
68320;URSCHENHEIM
68420;VOEGTLINSHOFFEN
68700;WATTWILLER
68960;WILLER
68500;WUENHEIM
69480;AMBERIEUX D AZERGUES
69550;AMPLEPUIS
69690;BESSENAY LURCIEUX
69620;LE BOIS D OINGT
69530;BRIGNAIS
69690;BRUSSIEU
69870;CHAMBOST ALLIERES
69620;CHAMELET
69410;CHAMPAGNE AU MONT D OR
69260;CHARBONNIERES LES BAINS
69390;CHARLY
69380;CHASSELAY
69440;CHAUSSAN
69380;LES CHERES
69115;CHIROUBLES
69420;CONDRIEU
69270;COUZON AU MONT D OR
69570;DARDILLY
69700;ECHALAS
69700;ECHALAS LA RODIERE
69840;EMERINGES
55120;AUBREVILLE
55210;AVILLERS STE CROIX
55600;AVIOTH
55110;BANTHEVILLE
55000;BAR LE DUC
55260;BAUDREMONT
55250;BEAULIEU EN ARGONNE
55250;BEAUSITE AMBLAINCOURT
55210;BENEY EN WOEVRE
55290;BIENCOURT SUR ORGE
55300;BISLEE
55400;BOINVILLE EN WOEVRE
55190;BOVEE SUR BARBOURE
55150;BRANDEVILLE
55400;BRAQUIS
55250;BRIZEAUX
55200;BROUSSEY RAULECOURT
55200;BROUSSEY RAULECOURT RAULECOURT
55300;BUXIERES SOUS LES COTES BUXERULLES
55140;CHALAINES
55200;COMMERCY
55000;LES HAUTS DE CHEE LES MARATS
55260;COURCELLES EN BARROIS
55260;COUROUVRE
55800;COUVONGES
55110;DANNEVOUX
55130;DELOUZE ROSIERES
55150;DELUT
55130;DEMANGE AUX EAUX
55400;DIEPPE SOUS DOUAUMONT
55150;DOMBRAS
55110;DUN SUR MEUSE
55400;EIX
55160;LES EPARGES
55140;EPIEZ SUR MEUSE
55100;ESNES EN ARGONNE
55150;ETRAYE
55200;EUVILLE
55200;EUVILLE VILLE ISSEY
55250;EVRES
55000;FAINS VEEL
55110;FONTAINES ST CLAIR
55250;FOUCAUCOURT SUR THABAS
55500;FOUCHERES AUX BOIS
55260;FRESNES AU MONT
55400;GINCREY
55230;GOURAINCOURT
55150;GREMILLY
55210;HANNONVILLE SOUS LES COTES
55300;HAN SUR MEUSE AILLY SUR MEUSE
55160;HENNEMONT
55700;INOR
55220;LES TROIS DOMAINES RIGNAUCOURT
55120;JOUY EN ARGONNE
55200;GEVILLE CORNIEVILLE
55800;LAHEYCOURT
55300;LAMORVILLE DEUXNOUDS AUX BOIS
55300;LAMORVILLE SPADA
55190;LANEUVILLE AU RUPT
55000;LONGEVILLE EN BARROIS
55800;LOUPPY LE CHATEAU
55700;LUZY ST MARTIN
55160;MAIZERAY
55270;MALANCOURT
55100;MARRE
55500;MAULAN
55300;MECRIN
55190;MENIL LA HORGNE
55500;MENIL SUR SAULX
55140;MONTIGNY LES VAUCOULEURS
55500;CHANTERAINE
55500;CHANTERAINE CHENNEVIERES
55160;MOULOTTE
55000;VAL D ORNAIN
55000;NAIVES ROSIERES
55270;NANTILLOIS
55120;LE NEUFOUR
55800;NOYERS AUZECOURT
55250;NUBECOURT BULAINVILLE
55220;OSCHES
55140;PAGNY LA BLANCHE COTE
55160;PAREID
55260;PIERREFITTE SUR AIRE
55230;PILLON
55200;PONT SUR MEUSE
55220;RECOURT LE CREUX
55250;REMBERCOURT SOMMAISNE
55250;REMBERCOURT SOMMAISNE SOMMAISNE
55300;RICHECOURT
55140;RIGNY LA SALLE
55140;RIGNY ST MARTIN
55160;RONVAUX
55300;ROUVROIS SUR MEUSE
55500;ST AMAND SUR ORNAIN
55210;ST MAURICE SOUS LES COTES
55160;SAULX LES CHAMPLON CHAMPLON
55140;SAUVIGNY
55170;SAVONNIERES EN PERTHOIS
55000;SEIGNEULLES
55230;SENON
25870;VALLEROY
25190;VALONNE
25380;VAUCLUSOTTE
25660;LA VEZE
25270;VILLENEUVE D AMONT
25640;VILLERS GRELOT
25510;VILLERS LA COMBE
26300;ALIXAN
26800;AMBONIL
26200;ANCONE
26340;AUBENASSON
26790;LA BAUME DE TRANSIT
26400;BEAUFORT SUR GERVANNE
26300;BEAUREGARD BARET
26170;BEAUVOISIN
26160;LA BEGUDE DE MAZENC
26110;BELLECOMBE TARENDOL
26460;BEZAUDUN SUR BINE
26300;BOURG DE PEAGE
26500;BOURG LES VALENCE
26260;BREN
26190;LE CHAFFAL
26470;CHALANCON
26350;LE CHALON
26600;CHANOS CURSON
26310;CHARENS
26300;CHARPEY ST DIDIER DE CHARPEY
26780;CHATEAUNEUF DU RHONE
26260;CLERIEUX
26220;COMPS
26740;LA COUCOURDE DERBIERES
26350;CREPOL
26110;CURNIER
26340;ESPENEL
26400;EYGLUY ESCOULIN
26750;GEYSSANS
26560;IZON LA BRUISSE
26310;JONCHERES
26210;LAPEYROUSE MORNAY
26150;LAVAL D AIX
26780;MALATAVERNE
26260;MARGES
26150;MARIGNAC EN DIOIS
26740;MARSANNE
26170;MONTAUBAN SUR L OUVEZE
26770;MONTBRISON SUR LEZ
26570;MONTBRUN LES BAINS
26400;MONTCLAR SUR GERVANNE
26760;MONTELEGER
26560;MONTFROC
26150;MONTMAUR EN DIOIS
26210;MORAS EN VALLOIRE
26240;MUREILS
26770;LE PEGUE
26110;PIEGON
26110;LE POET SIGILLAT
26150;PONET ET ST AUBAN
26600;PONT DE L ISERE
26310;POYOLS
26230;REAUVILLE
26310;RECOUBEAU JANSAC JANSAC
26160;ROCHEFORT EN VALDAINE
26300;ROCHEFORT SAMSON
26770;ROCHE ST SECRET BECONNE
26450;ROYNAC
26350;ST CHRISTOPHE ET LE LARIS
26190;STE EULALIE EN ROYANS
26740;ST MARCEL LES SAUZET
26190;ST NAZAIRE EN ROYANS
26340;ST NAZAIRE LE DESERT
26750;ST PAUL LES ROMANS
26140;ST RAMBERT D ALBON
26130;ST RESTITUT
26410;ST ROMAN
26240;ST UZE
26400;SAOU
26400;SOYANS
26160;LA TOUCHE
26120;UPIE
26420;VASSIEUX EN VERCORS
26560;VILLEFRANCHE LE CHATEAU
26470;VOLVENT
26300;JAILLANS
27600;AILLY
27500;AIZIER
27820;ARMENTIERES SUR AVRE
27180;ARNIERES SUR ITON
27600;LE VAL D HAZEY VIEUX VILLEZ
27490;AUTHEUIL AUTHOUILLET
27930;AVIRON
27240;CHAMBOIS AVRILLY
27930;BACQUEPUIS
27170;BARC
27170;BARQUET
27180;LES BAUX STE CROIX
27330;MESNIL EN OUCHE THEVRAY
27410;MESNIL EN OUCHE BEAUMESNIL
27410;MESNIL EN OUCHE LANDEPEREUSE
27410;MESNIL EN OUCHE STE MARGUERITE EN OUCHE
27410;MESNIL EN OUCHE THEVRAY
35450;LIVRE SUR CHANGEON
35550;LOHEAC
35330;LOUTEHEL
35680;LOUVIGNE DE BAIS
35133;LUITRE
35560;MARCILLE RAOUL
35240;MARCILLE ROBERT
35640;MARTIGNE FERCHAUD
35360;MEDREAC
35420;MELLE
